Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Marshall Islands,MHL,2668.50598402837,2696.36531705593,2846.90704615602,2770.31073689698,2862.14810944611,2823.29482292139,2855.23846403751,2877.71717110534,2977.79656642921,3066.98104378652,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mauritania,MRT,1568.19594016429,1473.67560446142,1629.4350891255,1652.71417014361,1671.29219251605,1692.46094658416,1732.5873164505,1705.03392366347,1715.61075228775,1703.86101491802,1756.1185151256,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mauritius,MUS,3805.21146180142,5663.18729654785,8313.27125393119,8580.08564924831,8848.88703200817,9163.63347277399,9476.665389032,9833.61313191868,10199.4793607429,10577.1757298579,10892.5401750016,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mexico,MEX,7790.79967323083,9253.96804618644,9477.88718509023,9690.86906453233,9693.72296894468,9843.39843934212,10042.1389566471,10183.0330749055,10277.8835173506,10385.8326568791,10267.500171933,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Micronesia, Fed. Sts.",FSM,2361.76742452218,2707.56199905807,2961.9370189298,2877.27228753759,2734.24317264804,2633.40918218932,2718.46155139885,2710.08162733479,2751.7123957501,2728.62446818169,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Moldova,MDA,..,1446.63150455853,2580.84130958529,2565.95767279263,2798.76917555574,2940.48900227714,2953.7226560529,3119.56297970171,3321.62208017648,3527.37419357356,3720.2272129762,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Monaco,MCO,124647.632602784,138830.00948748,159431.473630687,159100.193449311,172289.886376418,182611.363747336,189548.144274363,194368.405486506,186185.105236886,196061.416844238,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mongolia,MNG,1761.2173863106,1600.4915005161,3043.86182588884,3353.09360670119,3669.52401258449,3880.3513875279,3895.41336222074,3866.24397326285,3997.48587363775,4210.85821365292,4352.64159092309,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Montenegro,MNE,..,4954.68969463624,6896.99701404156,6703.49364082213,6934.62785092961,7051.47684590315,7286.45969413403,7499.62439838152,7852.46012035895,8253.13710008673,8589.6994428029,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Morocco,MAR,1725.70902219473,1976.0908319556,2948.84548976845,2995.45235738661,3087.12349650562,3125.07948072635,3222.05417836739,3212.81539531051,3305.41921976678,3361.22378892073,3396.05936346253,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mozambique,MOZ,216.528856100366,289.747104043107,493.160911754684,514.592541835736,535.394297525286,559.136675631516,580.05008576604,585.181634968666,589.71907445639,592.511396032081,588.677129562073,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Myanmar,MMR,193.827456106757,342.141262631951,1025.8922978384,1092.05650932938,1174.05408699753,1257.4836156234,1335.20387198505,1402.2765496388,1482.6626633658,1573.14770255708,1608.48619521276,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Namibia,NAM,3501.27056776726,4007.07294870897,5490.74170114567,5668.57005085206,5883.0406974866,6112.5232373094,6274.75311451583,6142.6738134644,6013.29335494243,5942.37690809769,5766.00021807273,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Nauru,NRU,..,..,5202.4433161176,5668.50252739376,7032.92049031861,8126.05701442245,8006.85313196639,7928.02757687272,7572.79176776378,8143.32744416028,8222.94188463653,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Nepal,NPL,354.257554133963,455.277143233152,612.032557723897,642.520463351456,670.83782652285,711.304347014643,731.9993357351,729.661430049008,779.203968661492,817.779994443433,859.023683467637,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Netherlands,NLD,35702.554785782,46435.2145540383,51499.5958195146,50780.7030036219,50565.3020810545,51100.8398296207,51871.5765164663,52727.1024921777,53942.0850648437,54894.1290252192,55488.967075566,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,New Zealand,NZL,25107.8836095643,29354.5137122447,34233.022006869,34808.3416501082,35449.9554071082,36184.5696525185,36792.4455069858,37353.0594274903,37725.1212214712,38522.2469913962,38992.97446258,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Nicaragua,NIC,1126.4050310816,1294.22135383352,1577.47507574573,1657.63881403645,1716.36495649582,1775.01390668541,1836.01072215331,1895.20015881674,1957.84404237131,1857.05227261267,1763.20262362277,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Niger,NER,517.348850165213,429.243667390777,469.55396694731,499.238764420759,505.626840230389,518.587388004173,520.756109495491,529.643144718399,535.174835632604,552.321162531903,563.149109110671,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Nigeria,NGA,1507.077680324,1376.41846617584,2338.02585763477,2372.46187979014,2463.89016811549,2550.47036793786,2549.72319671071,2443.44015837975,2399.73124634223,2383.41981005925,2374.36943003918,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,North Macedonia,MKD,3853.89786345872,3448.81293076615,4645.28160135539,4620.09801374671,4751.15006643681,4919.52782844775,5105.40223505595,5247.23873001555,5300.81493522933,5452.01942677311,5625.13107315736,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Northern Mariana Islands,MNP,..,..,13655.085194743,13652.9197047443,13860.7512146054,14249.9870445486,14626.2523721782,18630.8248045687,23239.6992851692,18577.7914891156,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Norway,NOR,60226.7156379543,81653.3448820322,87413.1769952234,88604.5746477835,88444.8949826154,89175.4995531209,90029.3556416645,90195.9636789416,91549.0378687312,92119.522964297,92556.3216445989,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Oman,OMN,14675.259236522,18698.5000982282,17971.1991899328,18213.3979538513,17786.6616464347,16870.0332158668,16658.0946473179,16679.0644951133,16067.0727205441,15796.7264464046,15082.0160219027,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Pakistan,PAK,736.954427973647,820.225640879176,992.878139474556,1006.07328865598,1028.44108649159,1054.22797401501,1081.29436599486,1117.51755461944,1155.36336715957,1197.91265061769,1185.45677074611,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Palau,PLW,..,9341.49284053905,11178.9710015892,11433.6052294628,11067.6450405844,11750.8770090598,12608.8848998737,12555.7275463283,12257.7159356116,12684.7243663096,12077.8446772012,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Panama,PAN,4061.58883263221,5493.642370019,8841.56127732431,9541.06021262127,10027.3462310214,10357.504182008,10765.9102941448,11107.2233281795,11530.0712587088,11755.1149696561,11910.1553367817,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Papua New Guinea,PNG,1393.18626328553,1643.08412576665,1928.29267798695,1976.09878164028,2010.2258606273,2237.00385742067,2336.80555136735,2416.21665304657,2452.32677778713,2397.65996605516,2489.99704411109,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Paraguay,PRY,3547.55048591879,3570.35203561891,4479.39893423991,4394.54388141372,4699.49371391186,4861.28709880236,4944.19164107741,5089.61202008711,5272.36081198152,5379.58163547209,5310.36062271648,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Peru,PER,2650.21397524972,3242.57915732832,5360.2266324006,5642.57811515525,5919.20956823756,5996.49696468919,6114.22721428779,6262.36890465447,6314.29143772856,6453.56052508568,6486.63461847252,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Philippines,PHL,1585.55210823133,1668.71691105665,2264.39408705055,2379.66818449586,2497.68592516395,2612.85688085179,2735.18753202715,2886.89748465474,3042.68677975457,3190.77834847406,3337.68200959564,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Poland,POL,5947.44596898053,8545.45223001819,13205.9896684275,13380.9866049611,13539.7956053033,14007.7285047431,14610.8751967149,15076.3888384351,15802.7047886969,16648.7682645826,17406.5520804528,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Portugal,PRT,16667.584810595,21497.500427259,22149.6307983058,21337.2861303231,21256.7595861277,21540.987962986,22018.0094547526,22533.6323118514,23380.6926964918,24085.4157067296,24658.5001966101,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Puerto Rico,PRI,17320.8098752904,24161.1687402255,26647.3862687612,26979.6710188734,27206.8827512933,27325.6608021892,27518.7724955597,27702.0842160899,27561.0530580691,27362.4344457212,27684.4605117758,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Qatar,QAT,..,60837.5445443351,69679.0884802855,67651.4172513103,67116.2095423122,67171.2412569164,67443.0506636239,67187.806237861,64472.8472825253,63932.6647698543,63281.6746784339,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Romania,ROU,5381.79841517983,4899.17731262234,8411.91654625062,8621.87296118849,8980.28457433187,9339.27542884966,9660.42969131549,10172.9506472316,10981.6403602154,11540.6230029705,12091.8953918152,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Russian Federation,RUS,9570.80831203297,6491.07222720161,11125.3445917131,11553.5764196455,11731.3817803538,11608.7586367601,11355.2363049672,11356.4000420409,11550.5251205402,11844.4386003203,12011.5318008407,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Rwanda,RWA,379.094935468327,351.160283444826,642.309381032161,680.858326836543,695.724514376102,720.498362784752,764.620566692136,789.45989523526,799.466868138239,845.40579629484,901.304358327991,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Samoa,WSM,2407.69721594666,2855.62064811745,3685.07783821214,3504.14307397164,3459.66106104297,3435.2773836258,3558.12323361121,3824.50184990091,3848.30135700844,3753.95008055331,3869.28782709263,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,San Marino,SMR,..,61992.9402393165,54476.9797420514,49939.0073851507,48865.6182547604,47940.685494316,48640.43107797,49491.5856957033,49542.768796903,50023.786423779,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sao Tome and Principe,STP,..,..,1112.59958146029,1123.9243499555,1155.45174368755,1208.23726965241,1232.17123845527,1259.52082334887,1283.60669167662,1296.74716937174,1289.02171397044,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Saudi Arabia,SAU,18105.9086637754,18352.0298733897,20553.9084354096,21006.6401376025,20929.4999857362,21087.3575532526,21399.1071931505,21270.4708919345,20693.944320052,20819.747675011,20542.1670613338,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Senegal,SEN,1071.58716046485,1115.16356921626,1263.45241134374,1291.62221425429,1291.41504230153,1338.71674774698,1384.51922733514,1431.75613082254,1495.34188817617,1547.09470286576,1584.47152910985,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Serbia,SRB,..,3517.93804338393,5898.59618787494,5886.89461767324,6086.72664009676,6018.16591391431,6157.24668440053,6396.22080436752,6565.46390257786,6898.17501524525,7230.20823814914,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Seychelles,SYC,7542.55943086465,9790.27077165215,11967.3623467509,11999.9538480947,12489.3149221443,12850.493195897,13187.6119451562,13606.0905068814,14028.7209633324,14417.0554343701,15048.7469258275,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sierra Leone,SLE,415.256874550121,302.264265607971,417.603168385485,470.301404621334,555.205562395033,567.834267043931,441.137664064293,457.833091719662,466.94506935512,472.825438057197,488.455873508535,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Singapore,SGP,22571.8947692778,33850.7472532419,49194.3567574518,50143.7787074334,51724.9779699994,53068.3552214105,54009.7389181265,55042.7336676117,57378.8619656214,59073.4875764707,58829.635369588,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Slovak Republic,SVK,..,10320.6471596721,17205.5306807578,17502.0642069709,17599.7990391385,18047.191052246,18898.1769875395,19276.3561049191,19832.1902249211,20551.10771133,20999.1300367905,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Slovenia,SVN,15526.0378749148,18523.1662934276,23662.8308211644,22989.9297131691,22722.4370816937,23328.4749402113,23826.1315045936,24568.6363439257,25729.5752995852,26760.4835146751,27426.7941065029,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Solomon Islands,SLB,1524.09580113744,1481.76372489022,1677.45520307544,1663.97619753984,1705.8367784347,1677.54238498656,1656.04813634309,1707.22782681288,1751.51421204624,1773.69305996148,1749.4272554716,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,South Africa,ZAF,6059.79789690323,5937.6260860986,7454.720164783,7500.04106663005,7563.99277707639,7582.69692889495,7556.78857882235,7476.62101155808,7476.38632385801,7433.61539826952,7345.96241792901,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,South Sudan,SSD,..,..,1416.42943370462,742.342448651301,820.232981512316,831.850462391635,730.932042674055,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Spain,ESP,22512.7609867992,28408.8067685172,30146.9992402473,29235.8286869685,28910.7558426965,29398.6103065297,30549.7918140542,31449.284169363,32308.5920135469,32949.0781809939,33392.5273598896,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sri Lanka,LKA,1189.66376817847,1825.1425217173,3014.57874450509,3286.0075942939,3371.18333653065,3505.55045188616,3647.39342128753,3769.15908857863,3860.15030770564,3946.19374389424,4011.68194141576,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,St. Kitts and Nevis,KNA,9917.42345555251,14030.4587615233,15656.1141090008,15172.5752884473,15847.406015736,16694.7741672018,16726.3592744297,17057.5297957744,16589.4665787434,16943.6357147361,17294.704568271,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,St. Lucia,LCA,7087.47298442059,7847.09328657929,8933.84619093225,8860.36963576419,8537.20640155881,8649.19621454748,8491.99346724159,8786.50931778864,9046.27422750253,9237.36851343066,9350.74809965205,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,St. Vincent and the Grenadines,VCT,3505.19512138153,4753.05711542653,6262.8750297342,6342.46536797172,6447.60215896063,6511.55125153329,6580.82320902981,6686.63792357131,6730.89902159826,6852.59995580625,6862.91432374891,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sudan,SDN,754.83721175053,993.437846291318,1591.56825353313,1745.10167474004,1778.60982580794,1782.74173912551,1825.72155898504,1866.22170375365,1900.09277096785,1812.12145447981,1724.08526921269,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Suriname,SUR,6086.13730480541,5726.50540985822,8639.98586587386,8772.92880378441,8930.48650880022,8856.48555093571,8464.75911328247,7912.68804534402,7972.8403897508,8100.37115596767,8046.94567736361,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sweden,SWE,37785.8677719079,44941.6703700962,54147.9403966009,53432.6448453224,53611.1017911601,54492.5991188879,56339.9942972911,56788.54307759,57467.2499709708,57911.2289848069,58012.9614370694,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Switzerland,CHE,64343.5185099526,67807.9269021313,75029.7578940068,74984.1371548456,75499.7068238998,76410.8567096896,76553.282261223,77026.3356092324,77684.0482075308,79234.9630198638,79406.6576671331,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Tajikistan,TJK,1283.43914634237,415.464539876491,787.233265702208,827.112997957288,867.937242161793,904.475010024001,935.999825132571,976.135175279775,1024.8589537466,1073.02183482136,1121.13023002235,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Tanzania,TZA,515.693975841828,522.076788410543,777.227218443918,788.439151581443,817.122634053598,846.386841468855,871.998368594318,904.381892324943,937.301491612021,959.354688726875,985.44817311162,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Thailand,THA,2503.80903586594,3458.35272238492,5094.47266059237,5437.87769081622,5558.73713990153,5589.32559094702,5741.35391148352,5916.12607210505,6135.47195990825,6370.01497597885,6501.55605590845,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Timor-Leste,TLS,..,640.799132891441,838.17728291306,873.085130922276,875.893493289123,898.478802264381,907.643408389187,920.498038734546,865.703386405219,839.886178819436,977.751266022885,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Togo,TGO,587.144882500134,558.651003209915,553.201455548493,573.923988738926,593.162092104803,612.14897240379,630.937250334156,649.445938994576,661.148125888518,676.987731497482,696.076939317577,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Tonga,TON,2570.98733940999,3437.08460548961,3783.74478572315,3845.52326252918,3894.26324361247,4001.97689219277,4058.79881173539,4310.44730852708,4415.88949717479,4377.67740321618,4355.0754329506,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Trinidad and Tobago,TTO,5823.66410368182,9785.90975019329,16534.2682622722,16636.6838307924,16895.9243011371,16635.5403599456,16840.1208011848,15696.9042196553,15261.872265747,15161.0684555798,15105.0523313771,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Tunisia,TUN,2224.84947647379,3001.77802847949,4022.237688257,4142.49443137775,4220.38983542652,4302.48654422817,4308.41559599821,4310.56745008014,4343.43987763926,4408.36602348828,4405.01691212466,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Turkey,TUR,6774.18681801892,8278.25966316757,11763.9351646925,12127.5861823602,12935.6871973172,13345.5910955704,13923.6828900533,14153.4628956968,14975.087280729,15190.0994746957,15125.3911212146,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Turkmenistan,TKM,3713.3551662417,2381.1746751354,5006.27301039207,5462.9172897914,5909.66311954417,6399.16881339479,6693.93200166062,6987.06817665438,7318.06550054699,7647.93580378613,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Tuvalu,TUV,2405.69583272594,3088.05340763946,3217.84629988041,3063.87414564206,3169.27827309751,3178.33484593657,3429.23353287738,3493.64016677694,3590.29247132932,3635.91988477491,3943.35639480432,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Uganda,UGA,399.436128377703,551.239650255494,867.858448063036,872.941491424409,875.473280906685,889.841661952125,903.847231512495,913.091583299444,912.986563213879,933.843780479552,962.535212928424,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Ukraine,UKR,3965.42824332706,1817.97284638604,3138.46513682261,3153.7354536996,3160.08051762368,3123.90008935853,2828.88506924235,2903.79540928151,2988.50421463927,3106.03903618704,3224.93516522753,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,United Arab Emirates,ARE,68780.5885485528,63251.5229870394,34634.8621429885,35416.8917844949,36978.8330410358,38495.0463523453,40247.7471408685,41045.1111167209,41460.2834462501,41327.3827625282,41420.4830318379,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,United Kingdom,GBR,28695.4137122125,35672.9119829616,39731.4892976711,40039.7002492073,40623.3596882599,41376.7542572987,42017.1410820629,42499.7764379187,43010.7063455549,43324.0497776422,43711.708459262,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,United States,USA,36059.3016316846,44726.9653960074,48866.0532763761,49603.2534722502,50171.2371312632,51065.6826923239,52168.1262363804,52643.9178421402,53552.4850143768,54832.9782332551,55753.1443685885,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Uruguay,URY,6878.14528587543,9001.75004647257,12574.9035699536,12981.1401128346,13541.207109277,13934.576170547,13938.7900689227,14124.1438576163,14437.3846912687,14617.464002064,14597.3080972884,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Uzbekistan,UZB,1200.46564601457,979.012014094298,1714.89056291708,1814.46719583905,1921.83330420073,2025.35389574035,2138.56692535945,2229.78404567064,2290.38132978946,2373.53751794777,2458.99427136333,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Vanuatu,VUT,2644.90678139038,2841.26332282365,2923.42028826041,2893.09572537593,2868.03541623451,2853.48005807447,2781.7855956124,2803.76536315784,2854.00034641625,2864.82861418446,2887.30536264955,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Venezuela, RB",VEN,11968.8542167094,11944.2058377568,14179.192314908,14735.0935364906,14721.8559547003,14025.3575647702,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Vietnam,VNM,433.283936803757,765.185650932614,1385.89038466892,1443.49261488872,1505.81094882914,1579.189101937,1667.1718910463,1752.53194613377,1852.96303732618,1964.4759908863,2082.24369434234,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Virgin Islands (U.S.),VIR,..,..,36798.6990347292,31301.001725378,29516.0016331562,29303.724101789,29408.0551252719,29729.2217910517,29290.7849834333,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,West Bank and Gaza,PSE,..,2128.07362934306,2732.69135502309,2828.6188632329,2891.26854168191,2819.82453547402,2858.52902656482,3042.80871567031,3025.23275869508,2985.75909232001,2939.32977739301,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Yemen, Rep.",YEM,1001.40700624464,1168.69265874777,1133.12659096798,1128.68627294681,1151.42022089425,1119.14729376707,785.338458415123,694.152434250984,643.164001955252,632.909430329521,631.48787735002,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Zambia,ZMB,1043.7234311156,948.736226562039,1525.56249353769,1591.31955709811,1620.12051868536,1644.10678956383,1641.01335829118,1652.60293964562,1660.76621606716,1678.16725832287,1653.82940051561,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Zimbabwe,ZWE,1386.84900769979,1449.04276709557,1066.42626547202,1223.20343166571,1225.55811171109,1232.86486526016,1234.10335223099,1224.30992212084,1263.32132215801,1305.78329453795,1183.09882268225,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Arab World,ARB,4266.2360780366,4836.09530392798,6008.89692801383,6266.26881457638,6331.42558635702,6352.8055723166,6424.35820704436,6518.06325824662,6445.93377633857,6456.27832472536,6428.59338306899,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Caribbean small states,CSS,6114.6063765329,7547.55110478344,9292.38809039827,9346.88721658921,9354.66056835681,9334.81575218074,9362.77039910058,9178.29647264667,9168.24768755362,9262.67739394907,9297.72619197909,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Central Europe and the Baltics,CEB,7232.65311524908,8511.87161543114,13037.3479779057,13154.6606417606,13347.0210950202,13775.144991933,14356.5148411153,14838.0596463403,15602.8260443836,16337.3912073212,16988.4037423936,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Early-demographic dividend,EAR,1953.84871871423,2291.31570211371,3050.09959152066,3133.8050323033,3222.49719851525,3304.97607413583,3410.53885982564,3526.85247635644,3644.3489751474,3723.54891305789,3756.1533615513,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,East Asia & Pacific,EAS,4195.3250482552,5357.07398665643,7999.37046344099,8318.27507614265,8656.04938813011,8957.3724380087,9270.44521889526,9584.24992565,9972.46178865017,10326.6984248646,10660.2517892031,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,East Asia & Pacific (excluding high income),EAP,947.124258399016,1821.13536609128,4313.78543639315,4604.67523351647,4900.50806026985,5199.50572972889,5503.76662845184,5817.75414808079,6158.70440131282,6513.502145414,6853.72544662096,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,East Asia & Pacific (IDA & IBRD countries),TEA,957.351021721755,1840.76631757896,4359.83880698043,4653.74113595116,4952.61900967126,5254.67441977781,5562.02402900722,5879.17393521392,6223.5477773396,6581.94040949756,6925.61846290501,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Euro area,EMU,28858.366583266,34914.7897639351,38285.8597275401,37861.2437018682,37638.8007366313,38032.4875107152,38692.665304479,39314.1751264738,40247.0828331855,40922.9500003513,41359.7268249175,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Europe & Central Asia,ECS,17617.8884007249,20277.4754541413,24121.3013047125,24098.8456914963,24200.8703524959,24522.0817917866,24903.5367527896,25266.0363621735,25874.0750345055,26336.1107553664,26646.7077341803,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Europe & Central Asia (excluding high income),ECA,6420.83808762165,4927.60966135941,8235.07379991618,8508.70633924228,8793.73040631487,8922.00760680349,8937.19606852978,9016.87710946363,9318.29151829885,9543.63068193579,9658.42968383465,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Europe & Central Asia (IDA & IBRD countries),TEC,6368.03167581782,5301.61578197527,8726.01972508492,8980.23429542356,9251.86323855647,9414.91447063596,9493.47063360443,9625.19149220337,9983.30614963379,10273.4754405378,10460.0942211118,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,European Union,EUU,24260.2805328779,29560.7365512432,33603.2174945282,33301.5448902877,33202.3716868738,33640.4474469631,34339.512680225,34967.4136694753,35890.8651942884,36598.0928421287,37105.9331887877,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Fragile and conflict affected situations,FCS,1776.31793765772,1742.79982288364,2165.18600787996,2280.96278078616,2313.14624802197,2286.71779661861,2276.76849373972,2290.03777072571,2280.18141989198,2280.44797980996,2278.57581338692,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Heavily indebted poor countries (HIPC),HPC,655.320981570154,623.21771522422,799.219163265352,822.319884127977,843.935992506976,865.761210592101,881.801935534113,895.177033503726,911.542194430607,923.065734934649,934.83813194686,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,High income,HIC,28672.1231307608,34862.2781435589,39196.057911106,39474.4169990478,39822.7610326272,40402.8038142512,41112.1408330216,41593.2840965273,42399.5457106432,43136.8093298066,43656.4277631641,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,IBRD only,IBD,2389.71346522635,2846.23604348601,4745.98426307097,4936.75369094476,5131.28695470806,5300.87805095947,5456.1038121262,5638.41920100338,5864.17753383569,6071.85047990699,6243.33947299991,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,IDA & IBRD total,IBT,2076.73584966799,2404.64946102046,3877.18764869474,4020.21535418874,4168.44790097986,4296.87729073173,4408.79098304163,4538.16031469685,4701.6640640839,4850.96653892556,4969.63354302811,..
